service_description = PMOMax,service_description,sku_id,sku_description,usage_start_time,usage_end_time,project_id,project_name,export_time,cost,currency,usage_amount,usage_unit,usage_amount_in_pricing_units,usage_pricing_unit,invoice_month
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 06:00:00.000000 UTC,2026-04-19 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"581,233,101,262",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 06:00:00.000000 UTC,2026-04-19 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 11:31:53.121576 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 06:00:00.000000 UTC,2026-04-19 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 09:36:02.507473 UTC,0,USD,"1,175",bytes,0.000001094,gibibyte,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-19 06:00:00.000000 UTC,2026-04-19 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 12:48:43.764624 UTC,0,USD,"23,430,900,326,400",byte-seconds,0.008418876,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 07:00:00.000000 UTC,2026-04-19 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 07:00:00.000000 UTC,2026-04-19 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 07:00:00.000000 UTC,2026-04-19 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0.000003,USD,1.953956,seconds,0.000542766,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 07:00:00.000000 UTC,2026-04-19 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000002,USD,1.476709,seconds,0.000410197,hour,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 07:00:00.000000 UTC,2026-04-19 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 17:55:20.626812 UTC,0,USD,"581,233,101,262",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 07:00:00.000000 UTC,2026-04-19 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0.000001,USD,1.151423,seconds,0.00031984,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 08:00:00.000000 UTC,2026-04-19 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 08:00:00.000000 UTC,2026-04-19 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 08:00:00.000000 UTC,2026-04-19 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 08:00:00.000000 UTC,2026-04-19 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 08:00:00.000000 UTC,2026-04-19 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,"581,233,101,261",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 08:00:00.000000 UTC,2026-04-19 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,"3,529",seconds,0.001361497,month,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0.000002,USD,"1,395,864,371.20",byte-seconds,1.3,gibibyte second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,"7,058",seconds,0.002722994,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,142,seconds,0.000054784,month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0.000116,USD,4.851183,seconds,4.851183,second,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"581,233,101,261",byte-seconds,0.000208841,gibibyte month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 18:41:22.476012 UTC,0,USD,0,seconds,0,second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"5,311",bytes,0.000004946,gibibyte,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"1,104",bytes,0.000001028,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 17:01:37.945757 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,0,seconds,0,second,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,71,seconds,0.000027392,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,1,requests,1,count,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:15:31.138608 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 14:15:33.350876 UTC,0,USD,"6,771",bytes,0.000006306,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 09:00:00.000000 UTC,2026-04-19 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 23:49:23.993329 UTC,0,USD,0,seconds,0,second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"5,286",seconds,0.002039352,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,957,seconds,0.000369213,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,846,bytes,0.000000788,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"2,643",seconds,0.001019676,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"581,233,101,261",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 10:00:00.000000 UTC,2026-04-19 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,"1,914",seconds,0.000738426,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,"1,150",seconds,0.000443673,month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0.000127,USD,5.30024,seconds,5.30024,second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 18:41:22.476012 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:15:31.138608 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0.000003,USD,"1,503,238,553.60",byte-seconds,1.4,gibibyte second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:43:45.008266 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"2,884",bytes,0.000002686,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,"2,300",seconds,0.000887346,month,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,2,requests,2,count,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 17:01:37.945757 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,"1,800",bytes,0.000001676,gibibyte,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 11:34:18.630811 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 21:37:36.132792 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"581,233,101,261",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"4,900",seconds,0.001890432,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,"3,217",bytes,0.000002996,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 20:53:05.575334 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 15:54:04.848417 UTC,0,USD,"13,542",bytes,0.000012612,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:43:15.748550 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"2,450",seconds,0.000945216,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 11:00:00.000000 UTC,2026-04-19 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:24:47.542470 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:15:31.138608 UTC,0,USD,845,bytes,0.000000787,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 03:00:23.180482 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:15:31.138608 UTC,0,USD,"28,018",bytes,0.000026094,gibibyte,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"44,808",bytes,0.000041731,gibibyte,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 12:00:00.000000 UTC,2026-04-19 13:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"581,233,101,261",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,62,seconds,0.00002392,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 18:12:22.045563 UTC,0,USD,"1,125",bytes,0.000001048,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 20:04:59.044598 UTC,0,USD,"7,076",seconds,0.002729938,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 20:04:59.044598 UTC,0,USD,"3,538",seconds,0.001364969,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 22:43:15.748550 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 02:28:12.655874 UTC,0,USD,"308,214,992,706",byte-seconds,0.000110744,gibibyte month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"272,876,919,334",byte-seconds,0.000098046,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-20 07:17:39.054945 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-19 13:00:00.000000 UTC,2026-04-19 14:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-19 16:45:28.011066 UTC,0,USD,"1,195",bytes,0.000001113,gibibyte,202604
